"","Sample_id","NO3_mean","NH4_mean","TIN_mean","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code_1","specimen_code","tissue_code","HISTO_0","HISTO_11","HISTO_12","HISTO_21","HISTO_22","HISTO_23","HISTO_24","HISTO_31","HISTO_41","HISTO_42","HISTO_43","HISTO_52","HISTO_71","HISTO_81","HISTO_82","HISTO_90","HISTO_95","species_index","species","decade","DevelopedOpenSpace","DevelopedLowIntensity","MediumDeveloped","HighDeveloped","PastureHay","CultivatedCrops","TotalAg","TotalPixels","TotalDeveloped","OtherLC","PercentUrban","PercentAg","spec_PercentUrban","spec_PercentAg","year_bin","endo_status_text"
"962","MO_AGPE_169",19.579345703125,25.3270206451416,44.9063682556152,"BillSummersandJoeRyan3718","AGPE","illSummersandJoeRyan3718","B. Summers","Summers","B.","B. Summers","B Summers","Mountain View, Howell County, Missouri, USA","USA","Missouri","Howell County","Howell","Mountain View","1 mi west of Highway NH, N W of Mountain View, in a running water of spring branch and wet margins.",NA,NA,1990,9,5,"seed",4,1,1,1,"10/25/2023","DumariDeLeon",1,NA,NA,NA,NA,"Scorer9","Collector98","County",-91.703755,36.9953322,"locality","approximate","mountain view, mo 65548, usa",37.013057,36.9755221,-91.6696159,-91.734604,"MO","AGPE",169,NA,0,287,0,10495,3278,1027,354,185,92362,2956,9082,431,673,95676,16,194,70,"2","A. perennans",1990,10495,3278,1027,354,95676,16,95692,217086,15154,48.9391301143326,6.98064361589416,44.0802262697733,6.90878269441604,44.8430575900795,"post-1970","E+"
"963","BRIT_AGHY_496",18.6666202545166,24.1928272247314,42.859447479248,"NLU0384752","AGHY","NLU0384752","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Lincoln County, Arkansas, United States","United States","Arkansas","Lincoln County","Lincoln",NA,"roadbank and edge of clearcut woods beside US 425; about 4.6 miles south of Star City",NA,NA,1993,5,19,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,225.414,NA,NA,NA,"Scorer19","Collector766","County",-91.714958,33.9185116,"administrative_area_level_2","approximate","lincoln county, ar, usa",34.176234,33.7833219,-91.421985,-91.9764419,"BRIT","AGHY",496,NA,0,8477,0,4386,1823,157,13,240,7032,34536,4390,5321,477,1603,111559,44447,945,"1","A. hyemalis",1990,4386,1823,157,13,1603,111559,113162,225406,6379,46.9663629184671,2.83000452516792,50.203632556365,2.17030602557164,52.7803164068392,"post-1970","E+"
"964","LSU_ELVI_16",NA,NA,NA,"LSU00078238","ELVI","LSU00078238","Christopher Reid","Reid","Christopher","Christopher Reid","C Reid","Iberia Parish, Louisiana, United States","United States","Louisiana","Iberia Parish","Iberia",NA,"Marsh Island, Marsh Island Refuge, spoil material along W side of Bird Island Bayou, S of Refuge HQ.",29.6094444,-91.8783333,2004,7,12,"seed",5,2,1,1,"10/28/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector155","Parish",-91.7538817,29.4992629,"administrative_area_level_2","approximate","iberia parish, la, usa",30.122484,29.358942,-91.2217289,-92.045616,"LSU","ELVI",16,NA,0,169602,0,22,3,0,0,466,0,0,0,0,27,4,0,87,65980,"3","E. virginicus",2000,22,3,0,0,4,0,4,236191,25,99.9877218014234,0.0105846539453239,0.00169354463125183,0,0,"post-1970","E+"
"965","LSU_AGHY_27",NA,NA,NA,"LSU00004687","AGHY","LSU00004687","Clair A. Brown","Brown","Clair","Clair Brown","C Brown","Iberia Parish, Louisiana, United States","United States","Louisiana","Iberia Parish","Iberia",NA,"On Grand Marais, S. of New Iberia, La.",NA,NA,1935,4,20,"seed",4,0,0,0,"3/1/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector111","Parish",-91.7538817,29.4992629,"administrative_area_level_2","approximate","iberia parish, la, usa",30.122484,29.358942,-91.2217289,-92.045616,"LSU","AGHY",27,NA,0,169602,0,22,3,0,0,466,0,0,0,0,27,4,0,87,65980,"1","A. hyemalis",1930,22,3,0,0,4,0,4,236191,25,99.9877218014234,0.0105846539453239,0.00169354463125183,NA,NA,"pre-1970","E-"
"966","LSU_ELVI_74",NA,NA,NA,"NLU0399515","ELVI","NLU0399515","Charles M. Allen","Allen","Charles","Charles Allen","C Allen","Iberia Parish, Louisiana, United States","United States","Louisiana","Iberia Parish","Iberia",NA,NA,NA,NA,1990,6,29,"seed",5,1,1,0,"11/20/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector105","Parish",-91.7538817,29.4992629,"administrative_area_level_2","approximate","iberia parish, la, usa",30.122484,29.358942,-91.2217289,-92.045616,"LSU","ELVI",74,NA,0,169602,0,22,3,0,0,466,0,0,0,0,27,4,0,87,65980,"3","E. virginicus",1990,22,3,0,0,4,0,4,236191,25,99.9877218014234,0.0105846539453239,0.00169354463125183,0,0,"post-1970","E+"
"967","BRIT_AGHY_416",19.6173400878906,23.8855781555176,43.5029182434082,"NLU0383986","AGHY","NLU0383986","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Morehouse Parish, Louisiana, United States","United States","Louisiana","Morehouse Parish","Morehouse",NA,"Roadbank and edge of woods along parish road northwest of Collinston and 1.5 miles east of La. 139, Sec. 13, T20N, R5E.",NA,NA,1978,5,2,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector766","Parish",-91.7538817,32.796224,"administrative_area_level_2","approximate","morehouse parish, la, usa",33.0081739,32.50571,-91.432668,-92.085617,"BRIT","AGHY",416,NA,0,2556,0,5811,2462,461,154,2,72,2519,4783,879,38,1866,173779,30664,2218,"1","A. hyemalis",1970,5811,2462,461,154,1866,173779,175645,228264,8888,19.1580801177584,3.89373707636771,76.9481828058739,NA,NA,"post-1970","E+"
"968","BRIT_AGPE_73",19.6173400878906,23.8855781555176,43.5029182434082,"BRIT255842","AGPE","BRIT255842",NA,NA,NA,"NA NA",NA,"Morehouse Parish, Louisiana, USA","USA","Louisiana","Morehouse Parish","Morehouse",NA,NA,NA,NA,1969,NA,NA,"seed",6,0,0,0,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA,"Parish",-91.7538817,32.796224,"administrative_area_level_2","approximate","morehouse parish, la, usa",33.0081739,32.50571,-91.432668,-92.085617,"BRIT","AGPE",73,NA,0,2556,0,5811,2462,461,154,2,72,2519,4783,879,38,1866,173779,30664,2218,"2","A. perennans",1960,5811,2462,461,154,1866,173779,175645,228264,8888,19.1580801177584,3.89373707636771,76.9481828058739,NA,NA,"pre-1970","E-"
"969","LSU_AGPE_11",19.6173400878906,23.8855781555176,43.5029182434082,"LSU00004726","AGPE","LSU00004726","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Morehouse Parish, Louisiana, United States","United States","Louisiana","Morehouse Parish","Morehouse",NA,"Bank of Bayou Bartholomew at Ouachita River north of Sterlington.",NA,NA,1977,10,27,"seed",5,3,1,1,"11/03/2023","Cyrus Washington",1,NA,NA,NA,NA,"Scorer7","Collector766","Parish",-91.7538817,32.796224,"administrative_area_level_2","approximate","morehouse parish, la, usa",33.0081739,32.50571,-91.432668,-92.085617,"LSU","AGPE",11,NA,0,2556,0,5811,2462,461,154,2,72,2519,4783,879,38,1866,173779,30664,2218,"2","A. perennans",1970,5811,2462,461,154,1866,173779,175645,228264,8888,19.1580801177584,3.89373707636771,76.9481828058739,NA,NA,"post-1970","E+"
"970","BRIT_ELVI_358",19.6173400878906,23.8855781555176,43.5029182434082,"NLU0399493","ELVI","NLU0399493","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Morehouse Parish, Louisiana, United States","United States","Louisiana","Morehouse Parish","Morehouse",NA,"Clearcut pine woods west of U.S. 425 ca. 200 yards S of the Arkansas State Line S of Hamburg. Sec. 4, T23N, R6E.",NA,NA,1995,6,30,"seed",4,0,0,0,"10/20/2020","EllaSegal",1,114.769,12.6045,15.2285,2,"Scorer10","Collector766","Parish",-91.7538817,32.796224,"administrative_area_level_2","approximate","morehouse parish, la, usa",33.0081739,32.50571,-91.432668,-92.085617,"BRIT","ELVI",358,NA,0,2556,0,5811,2462,461,154,2,72,2519,4783,879,38,1866,173779,30664,2218,"3","E. virginicus",1990,5811,2462,461,154,1866,173779,175645,228264,8888,19.1580801177584,3.89373707636771,76.9481828058739,3.3750394280307,78.3526968773,"post-1970","E-"
"971","LSU_ELVI_23",19.6173400878906,23.8855781555176,43.5029182434082,"LSU00005305","ELVI","LSU00005305","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Morehouse Parish, Louisiana, United States","United States","Louisiana","Morehouse Parish","Morehouse",NA,"Roadbank between US 165 and railroad one mile south of Bonita.",NA,NA,1978,6,23,"seed",3,0,0,0,"10/29/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector766","Parish",-91.7538817,32.796224,"administrative_area_level_2","approximate","morehouse parish, la, usa",33.0081739,32.50571,-91.432668,-92.085617,"LSU","ELVI",23,NA,0,2556,0,5811,2462,461,154,2,72,2519,4783,879,38,1866,173779,30664,2218,"3","E. virginicus",1970,5811,2462,461,154,1866,173779,175645,228264,8888,19.1580801177584,3.89373707636771,76.9481828058739,NA,NA,"post-1970","E-"
"972","BRIT_AGPE_74",19.6173400878906,23.8855781555176,43.5029182434082,"BRIT255843","AGPE","BRIT255843",NA,NA,NA,"NA NA",NA,"Morehouse Parish, Louisiana, USA","USA","Louisiana","Morehouse Parish","Morehouse",NA,NA,NA,NA,1969,NA,NA,"seed",6,3,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA,"Parish",-91.7538817,32.796224,"administrative_area_level_2","approximate","morehouse parish, la, usa",33.0081739,32.50571,-91.432668,-92.085617,"BRIT","AGPE",74,NA,0,2556,0,5811,2462,461,154,2,72,2519,4783,879,38,1866,173779,30664,2218,"2","A. perennans",1960,5811,2462,461,154,1866,173779,175645,228264,8888,19.1580801177584,3.89373707636771,76.9481828058739,NA,NA,"pre-1970","E+"
"973","BRIT_AGHY_518",19.0194263458252,24.0909118652344,43.1103401184082,"NLU0384724","AGHY","NLU0384724","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Ashley County County, Arkansas, United States","United States","Arkansas","Ashley County County","Ashley County",NA,"Clearcut pine woods on east side of US 425 on hill 2.5 miles north of Fountain Hill near the Drew County Line.",NA,NA,1993,5,19,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,226.613,NA,NA,NA,"Scorer19","Collector766","County",-91.7538817,33.1565939,"administrative_area_level_2","approximate","ashley county, ar, usa",33.398325,33.005915,-91.457334,-92.1436601,"BRIT","AGHY",518,NA,0,337,0,2721,8531,699,120,0,1508,121677,7883,33055,4494,327,898,44362,746,"1","A. hyemalis",1990,2721,8531,699,120,327,898,1225,227358,12071,94.1519541867891,5.30924797016159,0.538797843049288,5.56743109985134,0.64171922694605,"post-1970","E+"
"974","BRIT_AGPE_19",19.0194263458252,24.0909118652344,43.1103401184082,"DelzieDemaree1941","AGPE","DelzieDemaree1941","Delzie Demaree","Demaree","Delzie","Delzie Demaree","D Demaree","Ashley County, Arkansas, USA","USA","Arkansas","Ashley County","Ashley",NA,NA,NA,NA,1941,1941,NA,"seed",5,5,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector188","County",-91.7538817,33.1565939,"administrative_area_level_2","approximate","ashley county, ar, usa",33.398325,33.005915,-91.457334,-92.1436601,"BRIT","AGPE",19,NA,0,337,0,2721,8531,699,120,0,1508,121677,7883,33055,4494,327,898,44362,746,"2","A. perennans",1940,2721,8531,699,120,327,898,1225,227358,12071,94.1519541867891,5.30924797016159,0.538797843049288,NA,NA,"pre-1970","E+"
"975","BRIT_AGPE_60",19.0194263458252,24.0909118652344,43.1103401184082,"BRIT255830","AGPE","BRIT255830",NA,NA,NA,"NA NA",NA,"Ashley County, Arkansas, USA","USA","Arkansas","Ashley County","Ashley",NA,NA,NA,NA,1984,NA,NA,"seed",6,6,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA,"County",-91.7538817,33.1565939,"administrative_area_level_2","approximate","ashley county, ar, usa",33.398325,33.005915,-91.457334,-92.1436601,"BRIT","AGPE",60,NA,0,337,0,2721,8531,699,120,0,1508,121677,7883,33055,4494,327,898,44362,746,"2","A. perennans",1980,2721,8531,699,120,327,898,1225,227358,12071,94.1519541867891,5.30924797016159,0.538797843049288,NA,NA,"post-1970","E+"
"976","BRIT_AGHY_488",19.0194263458252,24.0909118652344,43.1103401184082,"NLU0384762","AGHY","NLU0384762","R. Dale Thomas and Susan Hooks","Hooks","R.","R. Hooks","R Hooks","Ashley County, Arkansas, United States","United States","Arkansas","Ashley County","Ashley",NA,"Roadbank of U.S. 82, 4.6 miles east of Crossett, Sec. 24, T18S, R7W.",NA,NA,1985,5,9,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,61.597,NA,NA,NA,"Scorer19","Collector713","County",-91.7538817,33.1565939,"administrative_area_level_2","approximate","ashley county, ar, usa",33.398325,33.005915,-91.457334,-92.1436601,"BRIT","AGHY",488,NA,0,337,0,2721,8531,699,120,0,1508,121677,7883,33055,4494,327,898,44362,746,"1","A. hyemalis",1980,2721,8531,699,120,327,898,1225,227358,12071,94.1519541867891,5.30924797016159,0.538797843049288,5.31364631990077,0.812375196826151,"post-1970","E+"
"977","OKLA_AGHY_40",19.0194263458252,24.0909118652344,43.1103401184082,"OKLA08915","AGHY","OKLA08915","Delzie Demaree","Demaree","Delzie","Delzie Demaree","D Demaree","Ashley County, Arkansas, USA","USA","Arkansas","Ashley County","Ashley",NA,"Bare areas in prairies",NA,NA,1943,5,8,"seed",5,1,1,1,"8/9/22","BellScherick",1,NA,NA,NA,NA,"Scorer4","Collector188","County",-91.7538817,33.1565939,"administrative_area_level_2","approximate","ashley county, ar, usa",33.398325,33.005915,-91.457334,-92.1436601,"OKLA","AGHY",40,NA,0,337,0,2721,8531,699,120,0,1508,121677,7883,33055,4494,327,898,44362,746,"1","A. hyemalis",1940,2721,8531,699,120,327,898,1225,227358,12071,94.1519541867891,5.30924797016159,0.538797843049288,NA,NA,"pre-1970","E+"
"978","MO_AGHY_99",19.0194263458252,24.0909118652344,43.1103401184082,"RDThomas&SHooks","AGHY","DThomas&SHooks","R. D. Thomas","Thomas","R.","R. Thomas","R Thomas","Ashley County, Arkansas, USA","USA","Arkansas","Ashley County","Ashley",NA,"Roadbank of US 82",NA,NA,1985,5,9,"seed",2,1,1,1,"4/25/2023","ChrisOxley",1,NA,NA,NA,NA,"Scorer6","Collector766","County",-91.7538817,33.1565939,"administrative_area_level_2","approximate","ashley county, ar, usa",33.398325,33.005915,-91.457334,-92.1436601,"MO","AGHY",99,NA,0,337,0,2721,8531,699,120,0,1508,121677,7883,33055,4494,327,898,44362,746,"1","A. hyemalis",1980,2721,8531,699,120,327,898,1225,227358,12071,94.1519541867891,5.30924797016159,0.538797843049288,5.31364631990077,0.812375196826151,"post-1970","E+"
"979","MO_AGHY_93",19.0194263458252,24.0909118652344,43.1103401184082,"POWilmont20977","AGHY","OWilmont20977","P. O. Wilmont","Wilmont","P.","P. Wilmont","P Wilmont","Ashley County, Arkansas, USA","USA","Arkansas","Ashley County","Ashley",NA,"Valley land. Small dry banks",NA,NA,1940,4,28,"seed",3,0,0,0,"4/25/2023","ChrisOxley",1,NA,NA,NA,NA,"Scorer6","Collector684","County",-91.7538817,33.1565939,"administrative_area_level_2","approximate","ashley county, ar, usa",33.398325,33.005915,-91.457334,-92.1436601,"MO","AGHY",93,NA,0,337,0,2721,8531,699,120,0,1508,121677,7883,33055,4494,327,898,44362,746,"1","A. hyemalis",1940,2721,8531,699,120,327,898,1225,227358,12071,94.1519541867891,5.30924797016159,0.538797843049288,NA,NA,"pre-1970","E-"
"980","BRIT_AGHY_503",19.0194263458252,24.0909118652344,43.1103401184082,"NLU0384744","AGHY","NLU0384744","R. Dale Thomas and Susan Hooks","Hooks","R.","R. Hooks","R Hooks","Ashley County, Arkansas, United States","United States","Arkansas","Ashley County","Ashley",NA,"Electrical transmission line right-of-way on both sides of Ark. 133, three miles south of U.S. 82 and Crossett, Sec. 32, T18S, R8W",NA,NA,1985,5,9,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,146.307,NA,NA,NA,"Scorer19","Collector713","County",-91.7538817,33.1565939,"administrative_area_level_2","approximate","ashley county, ar, usa",33.398325,33.005915,-91.457334,-92.1436601,"BRIT","AGHY",503,NA,0,337,0,2721,8531,699,120,0,1508,121677,7883,33055,4494,327,898,44362,746,"1","A. hyemalis",1980,2721,8531,699,120,327,898,1225,227358,12071,94.1519541867891,5.30924797016159,0.538797843049288,5.31364631990077,0.812375196826151,"post-1970","E+"
"981","KANU_AGHY_31",18.5740642547607,28.9526557922363,47.5267219543457,"KANU00169687","AGHY","KANU00169687","Burdette L Wagenknecht","Wagenknecht","Burdette","Burdette Wagenknecht","B Wagenknecht","Washington County, Iowa, United States","United States","Iowa","Washington County","Washington",NA,"Riverside, 3 mi E",41.489286,-91.53197,1953,6,23,"seed",4,3,1,1,"8/3/22","EmilyChong",1,NA,NA,NA,NA,"Scorer11","Collector102","County",-91.7538817,41.3477966,"administrative_area_level_2","approximate","washington county, ia, usa",41.5117391,41.1615139,-91.4838601,-91.9469391,"KANU","AGHY",31,NA,0,288,0,3956,6585,2182,520,284,5642,16,784,2,4835,17942,158762,2048,411,"1","A. hyemalis",1950,3956,6585,2182,520,17942,158762,176704,204257,13243,7.00587984744709,6.48349872954171,86.5106214230112,NA,NA,"pre-1970","E+"
"982","BRIT_ELVI_165",19.6607570648193,23.896614074707,43.557373046875,"LloydHShinner23885","ELVI","LloydHShinner23885","Lloyd R. Shinners","Shinners","Lloyd","Lloyd Shinners","L Shinners","Mer Rouge, Morehouse Parish, Louisiana, USA","USA","Louisiana","Morehouse Parish","Morehouse","Mer Rouge","8.8 miles east of Mer Rouge. Fencerow by 2nd growth hardwoods, silty clay.",NA,NA,1956,6,15,"seed",2,2,1,1,"10/20/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector564","Parish",-91.7926255,32.7751347,"locality","approximate","mer rouge, la 71261, usa",32.7856209,32.76598,-91.7814751,-91.80946,"BRIT","ELVI",165,NA,0,1496,0,5796,2996,608,186,26,285,11107,10022,3812,258,3701,157337,29089,1602,"3","E. virginicus",1950,5796,2996,608,186,3701,157337,161038,228321,9586,25.2701240796948,4.19847495412161,70.5314009661836,NA,NA,"pre-1970","E+"
"983","BRIT_AGHY_452",20.0176544189453,23.8999309539795,43.9175834655762,"NLU0384023","AGHY","NLU0384023","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Richland Parish, Louisiana, United States","United States","Louisiana","Richland Parish","Richland",NA,"Newly worked area at Creek along gravel road near Little Creek about 5 mi SW of Rayville, S of LA 135. Sec. 30, T17N, R7E.",NA,NA,1978,7,3,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector766","Parish",-91.7928402,32.3887281,"administrative_area_level_2","approximate","richland parish, la, usa",32.667322,32.15155,-91.430908,-92.0346688,"BRIT","AGHY",452,NA,0,1674,0,6057,3477,1310,170,87,145,248,464,2,4,353,168222,45045,2031,"1","A. hyemalis",1970,6057,3477,1310,170,353,168222,168575,229289,11014,21.675701843525,4.8035448713196,73.5207532851554,NA,NA,"post-1970","E+"
"984","BRIT_ELVI_382",20.0176544189453,23.8999309539795,43.9175834655762,"NLU0399590","ELVI","NLU0399590","Nancy Dawson","Dawson","Nancy","Nancy Dawson","N Dawson","Richland Parish, Louisiana, United States","United States","Louisiana","Richland Parish","Richland",NA,"Anderson Minnow Farms area off La. Hwy 133, 2.4 miles north of La. Hwy 132.",NA,NA,1977,6,2,"seed",2,2,1,1,"10/20/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector625","Parish",-91.7928402,32.3887281,"administrative_area_level_2","approximate","richland parish, la, usa",32.667322,32.15155,-91.430908,-92.0346688,"BRIT","ELVI",382,NA,0,1674,0,6057,3477,1310,170,87,145,248,464,2,4,353,168222,45045,2031,"3","E. virginicus",1970,6057,3477,1310,170,353,168222,168575,229289,11014,21.675701843525,4.8035448713196,73.5207532851554,NA,NA,"post-1970","E+"
"985","BRIT_AGHY_450",20.0176544189453,23.8999309539795,43.9175834655762,"NLU0384027","AGHY","NLU0384027","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Richland Parish, Louisiana, United States","United States","Louisiana","Richland Parish","Richland",NA,"Lawn of Orange Hill Baptist Church off dirt road northeast of Clear Lake. Sec. 33, T17N, R6E.",NA,NA,1978,5,19,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector766","Parish",-91.7928402,32.3887281,"administrative_area_level_2","approximate","richland parish, la, usa",32.667322,32.15155,-91.430908,-92.0346688,"BRIT","AGHY",450,NA,0,1674,0,6057,3477,1310,170,87,145,248,464,2,4,353,168222,45045,2031,"1","A. hyemalis",1970,6057,3477,1310,170,353,168222,168575,229289,11014,21.675701843525,4.8035448713196,73.5207532851554,NA,NA,"post-1970","E+"
"986","BRIT_ELVI_383",20.0176544189453,23.8999309539795,43.9175834655762,"NLU0399589","ELVI","NLU0399589","Phyllis White","White","Phyllis","Phyllis White","P White","Richland Parish, Louisiana, United States","United States","Louisiana","Richland Parish","Richland",NA,"Burk Road- La. 584, 1.4 miels E of Stovall's Store on La. 137 along roadside",NA,NA,1973,7,12,"seed",2,0,0,0,"10/20/2020","EllaSegal",1,97.917,10.831,11.742,2,"Scorer10","Collector683","Parish",-91.7928402,32.3887281,"administrative_area_level_2","approximate","richland parish, la, usa",32.667322,32.15155,-91.430908,-92.0346688,"BRIT","ELVI",383,NA,0,1674,0,6057,3477,1310,170,87,145,248,464,2,4,353,168222,45045,2031,"3","E. virginicus",1970,6057,3477,1310,170,353,168222,168575,229289,11014,21.675701843525,4.8035448713196,73.5207532851554,NA,NA,"post-1970","E-"
"987","BRIT_AGHY_448",20.0176544189453,23.8999309539795,43.9175834655762,"NLU0384029","AGHY","NLU0384029","Robert H. Jones","Jones","Robert","Robert Jones","Robert Jones","Richland Parish, Louisiana, United States","United States","Louisiana","Richland Parish","Richland",NA,"4 mi. W on U.S 80 in a low lying field",NA,NA,1973,5,6,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector779","Parish",-91.7928402,32.3887281,"administrative_area_level_2","approximate","richland parish, la, usa",32.667322,32.15155,-91.430908,-92.0346688,"BRIT","AGHY",448,NA,0,1674,0,6057,3477,1310,170,87,145,248,464,2,4,353,168222,45045,2031,"1","A. hyemalis",1970,6057,3477,1310,170,353,168222,168575,229289,11014,21.675701843525,4.8035448713196,73.5207532851554,NA,NA,"post-1970","E-"
