"","Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code_1","specimen_code","tissue_code","HISTO_11","HISTO_12","HISTO_21","HISTO_22","HISTO_23","HISTO_24","HISTO_31","HISTO_41","HISTO_42","HISTO_43","HISTO_52","HISTO_71","HISTO_81","HISTO_82","HISTO_90","HISTO_95","HISTO_NODATA","file_year"
"373","BRIT_AGHY_505","NLU0384741","AGHY","NLU0384741","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Nevada County, Arkansas, United States","United States","Arkansas","Nevada County","Nevada",NA,"Large clearcut areas beside Nevada County Road 3 just south of Nevada County Road 5 north of Ark. 355 northwest of Falcon; Sec. 26, T14S, R23W",NA,NA,2001,5,22,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,41.044,NA,NA,NA,"Scorer19","Collector766","County",-93.3388917,33.6621386,"administrative_area_level_2","approximate","nevada county, ar, usa",33.9608511,33.440487,-93.104405,-93.4839311,"BRIT","AGHY",505,NA,377,0,6608,2447,185,0,27,7316,117105,4113,11698,11968,28649,0,35528,39,0,2001
"374","BRIT_AGHY_506","NLU0384740","AGHY","NLU0384740","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Nevada Co. County, Arkansas, United States","United States","Arkansas","Nevada Co. County","Nevada Co.",NA,"Large recently clearcut and burned pine woods on hill beside Ark. 32 about 0.5 miles east of the Hempstead County Line west of Bodcaw",33.570386,-93.47108,2001,5,22,"seed",5,4,1,1,"12/12/2019","LaniDufresne",1,153.654,NA,NA,NA,"Scorer19","Collector766","County",-105.7820674,39.5500507,"administrative_area_level_1","approximate","colorado, usa",41.0034439,36.992449,-102.041522,-109.060204,"BRIT","AGHY",506,NA,466,43,363,422,15,0,24293,2213,90325,15,41648,40871,0,0,4177,4837,0,2001
"375","BRIT_ELVI_399","NLU0188045","ELVI","NLU0188045","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Arkansas County, Arkansas, United States","United States","Arkansas","Arkansas County","Arkansas",NA,"Woods and open area on south bank of White River at the Ark. 1 highway bridge at St. Charles; White River National Wildlife Refuge; Sec. 4.",NA,NA,2001,7,2,"seed",4,4,1,1,"10/20/2020","EllaSegal",1,221.427,3.52666666666667,4.93066666666667,3,"Scorer10","Collector766","County",-91.2891036,34.2354138,"administrative_area_level_2","approximate","arkansas county, ar, usa",34.56805,33.921202,-91.052124,-91.7116749,"BRIT","ELVI",399,NA,2833,0,6037,4740,1351,331,50,7440,1961,7360,4,12,1714,141560,48705,472,0,2001
"376","BRIT_ELVI_407","NLU0188037","ELVI","NLU0188037","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Monroe County, Arkansas, United States","United States","Arkansas","Monroe County","Monroe",NA,"Woods along White river at the Ark. 1 Bridge in White River National Wildlife Refuge east of St. Charles; Sec. 4. 34.384213 -91.106477; 34.375997 -91.122435",34.375997,-91.122435,2001,7,2,"seed",4,4,1,1,"10/20/2020","EllaSegal",1,203.56,6.152,7.8305,2,"Scorer10","Collector766","County",-91.135302,34.5918747,"administrative_area_level_2","approximate","monroe county, ar, usa",35.004289,34.3363621,-91.000316,-91.4478881,"BRIT","ELVI",407,NA,299,0,5133,4091,207,22,0,2,274,414,1,3,2,144698,68382,109,0,2001
"377","BRIT_ELVI_410","NLU0188036","ELVI","NLU0188036","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Phillips County, Arkansas, United States","United States","Arkansas","Phillips County","Phillips",NA,"Along levee and in woods beside Ark. 318 at Phillips County roads 470 and 607 south of Watkins Corner and south of Big Creek; Secs. 24 & 30.",NA,NA,2001,7,2,"seed",5,5,1,1,"10/20/2020","EllaSegal",1,114.421,5.792,7.382,1,"Scorer10","Collector766","County",-90.8675134,34.4611206,"administrative_area_level_2","approximate","phillips county, ar, usa",34.64572,34.118515,-90.540736,-91.117918,"BRIT","ELVI",410,NA,998,0,6144,1724,49,0,0,0,2,10,0,0,0,191981,23066,7,0,2001
"378","BRIT_ELVI_412","NLU0400250","ELVI","NLU0400250","Christopher Reid","Reid","Christopher","Christopher Reid","C Reid","Randolph County, Arkansas, United States","United States","Arkansas","Randolph County","Randolph",NA,"Robert L. Hankins/Mud Creek WMA. ca 4 mi ENE of Maynard.",36.440833,-90.990278,2001,7,26,"seed",4,4,1,1,"10/20/2020","EllaSegal",1,196.132,14.313,17.295,1,"Scorer10","Collector155","County",-90.9820668,36.3457918,"administrative_area_level_2","approximate","randolph county, ar, usa",36.498689,36.1148609,-90.7486371,-91.40724,"BRIT","ELVI",412,NA,1304,0,9279,3896,631,88,198,83189,3173,18192,7,153,86417,10635,1719,16,0,2001
"379","BRIT_ELVI_413","NLU0400249","ELVI","NLU0400249","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Saline County, Arkansas, United States","United States","Arkansas","Saline County","Saline",NA,"Cedar glade beside CC Road three miles southwest of Paron",NA,NA,2001,9,14,"seed",2,0,0,0,"10/20/2020","EllaSegal",1,87.102,9.1765,11.722,2,"Scorer10","Collector766","County",-92.539603,34.5708215,"administrative_area_level_2","approximate","saline county, ar, usa",34.859127,34.4109119,-92.244212,-93.0752779,"BRIT","ELVI",413,NA,5663,0,36096,23888,8363,2655,12481,29494,44222,11036,1609,1418,31768,203,13907,893,0,2001
"380","KANU_AGHY_32","KANU00336306","AGHY","KANU00336306","Caleb A Morse","Morse","Caleb","Caleb Morse","C Morse","Johnson County, Kansas, United States","United States","Kansas","Johnson County","Johnson",NA,"De Soto, 3 mi S",38.9197222,-94.9741667,2001,5,21,"seed",6,4,1,1,"8/3/22","EmilyChong",1,NA,NA,NA,NA,"Scorer11","Collector149","County",-94.8520636,38.845412,"administrative_area_level_2","approximate","johnson county, ks, usa",39.061388,38.7380781,-94.607382,-95.0564969,"KANU","AGHY",32,NA,2370,0,18752,30046,17920,5002,3116,22140,137,762,1,94,65065,46250,69,59,0,2001
"381","KANU_AGHY_41","KANU00428321","AGHY","KANU00428321","Steven B Rolfsmeier","Rolfsmeier","Steven","Steven Rolfsmeier","S Rolfsmeier","Holt County, Nebraska, United States","United States","Nebraska","Holt County","Holt",NA,"Atkinson, 0.5 mi N, 1 mi W; Atkinson Lake State Recreation Area, upper end of lake",42.5397222,-99.0027778,2001,7,9,"seed",5,1,1,0,"9/13/22","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector818","County",-98.6600586,42.3803308,"administrative_area_level_2","approximate","holt county, ne, usa",42.896724,42.087895,-98.300212,-99.257039,"KANU","AGHY",41,NA,94,0,3590,2458,749,249,491,18,0,0,4,153538,648,24511,1976,12698,0,2001
"382","KANU_AGHY_61","KANU00331402","AGHY","KANU00331402","Craig C Freeman","Freeman","Craig","Craig Freeman","C Freeman","Reno County, Kansas, United States","United States","Kansas","Reno County","Reno",NA,"Arlington, NE edge of town; Arlington Cemetery",37.9055557,-98.1675034,2001,8,3,"seed",5,0,0,0,"10/05/22","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector127","County",-98.0465185,37.9569553,"administrative_area_level_2","approximate","reno county, ks, usa",38.173918,37.732456,-97.698692,-98.473104,"KANU","AGHY",61,NA,218,0,9226,4942,616,25,0,1014,0,0,0,36654,0,161058,315,290,0,2001
"383","KANU_AGHY_66","KANU00335267","AGHY","KANU00335267","Robert F Steinauer","Steinauer","Robert","Robert Steinauer","R Steinauer","Pawnee County, Nebraska, United States","United States","Nebraska","Pawnee County","Pawnee",NA,"Salem Church, 2 mi N, 0.4 mi E",40.24932,-96.26165,2001,6,3,"seed",5,0,0,0,"10/13/22","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector761","County",-96.195132,40.1025817,"administrative_area_level_2","approximate","pawnee county, ne, usa",40.2625629,40.000438,-96.0101391,-96.463928,"KANU","AGHY",66,NA,185,0,7424,3125,546,87,2,16471,393,39,0,80713,19504,79188,329,47,0,2001
"384","KANU_ELVI_176","KANU00337931","ELVI","KANU00337931","Hillary J Loring","Loring","Hillary","Hillary Loring","H Loring","Roger Mills County, Oklahoma, United States","United States","Oklahoma","Roger Mills County","Roger Mills",NA,"Cheyenne, 2.25 mi S, 4 mi W",35.5844444,-99.7458333,2001,9,20,"seed",3,0,0,0,"1/4/24","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector374","County",-99.634135,35.616176,"administrative_area_level_2","approximate","roger mills county, ok, usa",36.013685,35.421493,-99.364097,-100.000396,"KANU","ELVI",176,NA,793,0,5932,3708,490,48,0,5700,0,13,22491,153401,1207,25130,1863,116,0,2001
"385","KANU_ELVI_185","KANU00341303","ELVI","KANU00341303","Craig C Freeman","Freeman","Craig","Craig Freeman","C Freeman","Roger Mills County, Oklahoma, United States","United States","Oklahoma","Roger Mills County","Roger Mills",NA,"Cheyenne, 2.75 mi W",35.6080556,-99.7286111,2001,7,23,"seed",4,0,0,0,"1/12/24","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector127","County",-99.634135,35.616176,"administrative_area_level_2","approximate","roger mills county, ok, usa",36.013685,35.421493,-99.364097,-100.000396,"KANU","ELVI",185,NA,793,0,5932,3708,490,48,0,5700,0,13,22491,153401,1207,25130,1863,116,0,2001
"386","KANU_ELVI_31","KANU00358956","ELVI","KANU00358956","Robert Kral","Kral","Robert","Robert Kral","R Kral","Grady County, Georgia, United States","United States","Georgia","Grady County","Grady",NA,"Cairo, N side by GA 111",30.912471,-84.20541,2001,4,26,"seed",1,0,1,0,"8/23/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector720","County",-84.2278796,30.9050079,"administrative_area_level_2","approximate","grady county, ga, usa",31.078949,30.675804,-84.0729099,-84.3807049,"KANU","ELVI",31,NA,2445,0,19371,9324,2580,791,239,293,51837,2929,2986,1694,11860,65763,60318,469,0,2001
"387","MO_AGHY_198","BSummer9729","AGHY","Summer9729","B. Summers","Summers","B.","B. Summers","B Summers","Lake Conservation Area, Howell County, Missouri, USA","USA","Missouri","Howell County","Howell","Lake Conservation Area","Missouri Department of Conservation, Tingler Lake Conservation Area, ca 7 1/2 mi S of West Plains off Highway 17 to the SW; dry, upland prairie; T022N R08W S05 N2.",NA,NA,2001,5,27,"seed",1,0,1,0,"5/25/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector98","County",-91.9099238,36.8527979,"administrative_area_level_2","approximate","howell county, mo, usa",37.0562479,36.498358,-91.6556069,-92.120393,"MO","AGHY",198,NA,183,0,10798,2305,945,87,514,82814,4854,1288,3,98,113546,0,29,17,0,2001
"388","MO_AGHY_67","RKral90882",NA,"Kral90882","Robert Kral","Kral","Robert","Robert Kral","R Kral","Cairo, Grady County, Georgia, USA","USA","Georgia","Grady County","Grady","Cairo","Sandy loam of swale in meadow, State Park Rd. 0.2-0.3 mi N its jct. with US 84, W of Cairo",NA,NA,2001,4,26,"seed",5,1,1,0,"11/19/2022","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector720","County",-84.2012897,30.8774132,"locality","approximate","cairo, ga, usa",30.912337,30.8413781,-84.164805,-84.2430351,"MO","AGHY",67,NA,2446,0,19371,9121,2632,784,228,220,52259,2921,2663,1779,17563,62145,58410,429,0,2001
"389","MO_AGHY_68","RKral90870",NA,"Kral90870","Robert Kral","Kral","Robert","Robert Kral","R Kral","Moultrie, Colquitt County, Georgia, USA","USA","Georgia","Colquitt County","Colquitt","Moultrie","Sandy border of remnant pine savanna bog, S side Moultrie by US 319/GA 33, ca. 1/2 mi/ N jct. bypass US 319.",NA,NA,2001,4,21,"seed",5,1,1,1,"11/19/2022","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector720","County",-83.7888387,31.1799407,"locality","approximate","moultrie, ga, usa",31.209883,31.086459,-83.6903051,-83.8241,"MO","AGHY",68,NA,3715,0,24790,17147,5402,2016,62,162,60054,1203,2799,1669,6343,63712,42560,616,0,2001
"390","OKL_AGHY_10","OKL222601;01 0078150;HUGO183",NA,"OKL222601","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Choctaw County, Oklahoma, United States","United States","Oklahoma","Choctaw County","Choctaw",NA,"Sawyer; ca 3.5 mi S & 2.5 mi E of Sawyer on the Sawyer Unit of the Hugo WMA",33.9622,-95.3439,2001,5,15,"seed",10,9,1,1,"3/30/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector80","County",-95.5197394,33.9851472,"administrative_area_level_2","approximate","choctaw county, ok, usa",34.157027,33.8645419,-95.1558821,-95.9915781,"OKL","AGHY",10,NA,2403,0,10700,8336,2889,538,1554,50252,451,3337,58,10035,123810,5936,4711,215,0,2001
"391","OKL_AGHY_11","OKL216949;01 0078151;AB-1994",NA,"OKL216949","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Pittsburg County, Oklahoma, United States","United States","Oklahoma","Pittsburg County","Pittsburg",NA,"McAlester; Lake Talawanda; from Hwy 69 & 270/1, 2.5 mi NW of McAlester",34.9781,-95.7984,2001,5,31,"seed",5,5,1,1,"3/30/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector80","County",-95.8142885,34.9879281,"administrative_area_level_2","approximate","pittsburg county, ok, usa",35.301006,34.593528,-95.349297,-96.092374,"OKL","AGHY",11,NA,9861,0,9129,10608,4118,1056,222,88910,97,502,0,42890,54074,10,693,403,0,2001
"392","OKL_AGHY_9","OKL224065;01 0078149;AB-3284",NA,"OKL224065","A. Buthod","Buthod","A.","A. Buthod","A Buthod","Atoka County, Oklahoma, United States","United States","Oklahoma","Atoka County","Atoka",NA,"Boggy Depot; Ca. 2.0 mi N of Boggy Depot, OK on NS Rd 377 at Boggy Depot Recreation Area",NA,NA,2001,6,14,"seed",5,0,0,0,"3/30/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector11","County",-95.9832577,34.4509901,"administrative_area_level_2","approximate","atoka county, ok, usa",34.680565,34.1565559,-95.6717499,-96.407517,"OKL","AGHY",9,NA,404,0,3463,1671,447,26,1058,70677,41498,49373,1331,34552,18786,0,656,66,0,2001
"393","OKL_AGPE_11","OKL220248;01 0078223;HUGO674",NA,"OKL220248","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Choctaw County, Oklahoma, United States","United States","Oklahoma","Choctaw County","Choctaw",NA,"Sawyer; ca 3.5 mi S & 2.5 mi E of Sawyer on the Sawyer Unit of the Hugo WMA",33.9622,-95.3439,2001,9,17,"seed",5,1,1,0,"11/8/22","GayatriSingla",1,NA,NA,NA,NA,"Scorer14","Collector80","County",-95.5197394,33.9851472,"administrative_area_level_2","approximate","choctaw county, ok, usa",34.157027,33.8645419,-95.1558821,-95.9915781,"OKL","AGPE",11,NA,2403,0,10700,8336,2889,538,1554,50252,451,3337,58,10035,123810,5936,4711,215,0,2001
"394","OKL_ELVI_41","OKL216250;01 0073208;AB-1384",NA,"OKL216250","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Kay County, Oklahoma, United States","United States","Oklahoma","Kay County","Kay",NA,"Newkirk; 3.0 mi W of Newkirk on EW Rd 9",36.8903,-97.0581,2001,7,26,"seed",5,3,1,0,"7/18/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector80","County",-97.179026,36.8234478,"administrative_area_level_2","approximate","kay county, ok, usa",36.999245,36.5936269,-96.749838,-97.462495,"OKL","ELVI",41,NA,665,0,8741,1709,100,3,2,450,0,0,0,55112,24,147422,2889,447,0,2001
"395","OKL_ELVI_42","OKL216755;01 0073207;AB-523",NA,"OKL216755","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Pittsburg County, Oklahoma, United States","United States","Oklahoma","Pittsburg County","Pittsburg",NA,"McAlester; Lake Talawanda; from Hwy 69 & 270/1, 2.5 mi NW of McAlester",34.9781,-95.7984,2001,7,3,"seed",4,0,0,0,"7/18/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector80","County",-95.8142885,34.9879281,"administrative_area_level_2","approximate","pittsburg county, ok, usa",35.301006,34.593528,-95.349297,-96.092374,"OKL","ELVI",42,NA,9861,0,9129,10608,4118,1056,222,88910,97,502,0,42890,54074,10,693,403,0,2001
"396","OKL_ELVI_77","OKL217625;01 0073179;AB-389",NA,"OKL217625","Bruce Hoagland","Hoagland","Bruce","Bruce Hoagland","B Hoagland","Coal County, Oklahoma, United States","United States","Oklahoma","Coal County","Coal",NA,"Clear Boggy River; 5.0 mi E of Hwy 48 at Clear Boggy River",34.4759,-96.3771,2001,6,14,"seed",4,3,1,1,"8/26/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector80","County",-96.2800864,34.568577,"administrative_area_level_2","approximate","coal county, ok, usa",34.7675801,34.41823,-96.091885,-96.5137921,"OKL","ELVI",77,NA,2585,0,6962,4074,551,132,4,76962,12,2,0,92960,39311,4,119,19,0,2001
"397","AM_AGHY_45","TAES237096","AGHY","TAES237096","S. L. Hatch","Hatch","S.","S. Hatch","S Hatch","Wharton County, Texas, United States","United States","Texas","Wharton County","Wharton",NA,NA,NA,NA,2002,4,13,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector800","County",-96.1526985,29.3690932,"administrative_area_level_2","approximate","wharton county, tx, usa",29.6338061,28.963291,-95.841948,-96.640315,"AM","AGHY",45,NA,2239,0,8310,6775,2231,525,109,4227,4,5418,130,0,98591,101095,6601,229,0,2002
"398","BRIT_AGHY_250","BRIT174076","AGHY","BRIT174076","A. R Diamond","Diamond","A.","A. Diamond","A Diamond","Conecuh County, Alabama, United States","United States","Alabama","Conecuh County","Conecuh",NA,"U.S. Hwy. 31, ca. 1 mile north of Piney Wood Creek",NA,NA,2002,4,27,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,69.569,NA,NA,NA,"Scorer19","Collector15","County",-86.9824288,31.501571,"administrative_area_level_2","approximate","conecuh county, al, usa",31.753035,31.181133,-86.6620819,-87.4275159,"BRIT","AGHY",250,NA,907,0,14028,3608,1223,270,117,3013,74134,44204,20195,17671,22942,5416,23628,110,0,2002
"399","BRIT_AGHY_374","BRIT255931","AGHY","BRIT255931","T. F. Wieboldt","Wieboldt","T.","T. Wieboldt","T Wieboldt","Giles County, Virginia, United States","United States","Virginia","Giles County","Giles",NA,"Drawdown zone of drying lake bed (about 1/2 empty in terms of area). Scattered plants, most in a zone approximating last year's lake level. Mountain Lake, in front of hotel. Salt Pond Mountain ca. 5.2 miles NE of Pembroke, VA. El. ca. 3855 ft.",NA,NA,2002,7,9,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,87.356,NA,NA,NA,"Scorer19","Collector855","County",-80.6770787,37.3132885,"administrative_area_level_2","approximate","giles county, va, usa",37.4816721,37.1474819,-80.430943,-81.014489,"BRIT","AGHY",374,NA,3391,0,17753,6589,1800,412,387,127730,1110,11922,40,753,44285,0,20,5,0,2002
"400","BRIT_AGHY_492","NLU0384756","AGHY","NLU0384756","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Saline County, Arkansas, United States","United States","Arkansas","Saline County","Saline",NA,"Large clearcut upland woods beside Bland Trail north of Alum Trail east of Ark. 9 about six miles north of Crow; Sec. 32.",NA,NA,2002,5,22,"seed",6,0,0,0,"12/12/2019","LaniDufresne",1,252,NA,NA,NA,"Scorer19","Collector766","County",-92.539603,34.5708215,"administrative_area_level_2","approximate","saline county, ar, usa",34.859127,34.4109119,-92.244212,-93.0752779,"BRIT","AGHY",492,NA,6716,0,33981,25130,9921,3018,11946,29280,43525,11070,1785,1221,31700,206,13895,302,0,2002
"401","BRIT_AGPE_44","BRIT174458","AGPE","BRIT174458",NA,NA,NA,"NA NA",NA,"Maury County, Tennessee, USA","USA","Tennessee","Maury County","Maury",NA,NA,NA,NA,2002,NA,NA,"seed",5,4,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA,"County",-87.1422895,35.6195242,"administrative_area_level_2","approximate","maury county, tn, usa",35.850651,35.408175,-86.781997,-87.354349,"BRIT","AGPE",44,NA,1545,0,15934,11805,4070,1157,259,52765,2299,4919,232,76,105098,18066,1991,667,0,2002
"402","BRIT_ELVI_17","BRIT415368","ELVI","BRIT415368","Roger W. Sanders","Sanders","Roger","Roger Sanders","R Sanders","Johnson City, Blanco County, Texas, United States","United States","Texas","Blanco County","Blanco","Johnson City","Johnson City unit, Town Creek near Park headquarters. Long. W/Lat. N [98 16 30 16] Clayey stream terraces dominated by cedar elm, bald cypress, and pecan. Uncommon.",NA,NA,2002,17,17,"seed",5,3,1,1,"03/11/2020","BellaGutierrez",1,NA,NA,NA,NA,"Scorer3","Collector754","County",-98.4119811,30.2767408,"locality","approximate","johnson city, tx 78636, usa",30.2952449,30.2594819,-98.3910021,-98.4372639,"BRIT","ELVI",17,NA,1762,0,4270,4852,1092,123,133,48,28822,0,191058,1841,223,60,105,0,0,2002
"403","BRIT_ELVI_248","BRIT178455","ELVI","BRIT178455","Chris A. Fleming","Fleming","Chris","Chris Fleming","C Fleming","Van Buren County, Tennessee, United States","United States","Tennessee","Van Buren County","Van Buren",NA,"Fall Creek Falls State Park. Located at quarry along hwy 30 that is located ca. 3 km East of Spencer city limits. Growing along edge of road, ca. 20 m East of pullout for quarry. Spencer Quad",NA,NA,2002,7,3,"seed",3,0,0,0,"10/20/2020","EllaSegal",1,72.668,7.945,9.081,1,"Scorer10","Collector126","County",-85.4788065,35.6996916,"administrative_area_level_2","approximate","van buren county, tn, usa",35.8226559,35.532977,-85.253426,-85.6151819,"BRIT","ELVI",248,NA,234,0,9977,2776,421,34,1316,128196,4971,16336,7974,22662,25170,443,80,52,0,2002
"404","KANU_AGHY_40","KANU00343326","AGHY","KANU00343326","Caleb A Morse","Morse","Caleb","Caleb Morse","C Morse","Linn County, Kansas, United States","United States","Kansas","Linn County","Linn",NA,"Boicourt, 1 mi S; Marais de Cygnes Wildlife Area",38.2547222,-94.7125,2002,6,10,"seed",5,5,1,1,"8/4/22","EmilyChong",1,NA,NA,NA,NA,"Scorer11","Collector149","County",-94.8105955,38.1339574,"administrative_area_level_2","approximate","linn county, ks, usa",38.389945,38.036786,-94.612463,-95.077887,"KANU","AGHY",40,NA,899,0,7871,5054,397,54,566,50728,812,2631,5,150,114555,29854,233,36,0,2002
