"","lon","lat","Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code","NO3_mean","NH4_mean","TIN_mean"
"1216",-94.315422,32.5539228,"BRIT_AGPE_5","BRIT408271","AGPE","BRIT408271","R. J. Fleetwood","Fleetwood","R.","R. Fleetwood","R Fleetwood","Harrison County, Texas, United States","United States","Texas","Harrison County","Harrison",NA,"Davidson Foundation Forest, proposed pond site near west boundary.",NA,NA,1974,9,23,"seed",6,1,1,0,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector703"," County","administrative_area_level_2","approximate","harrison county, tx, usa",32.793088,32.3265829,-94.0428171,-94.702201,"BRIT","AGPE",5,NA,17.39328956604,20.4135570526123,37.8068466186523
"1217",-94.315422,32.5539228,"BRIT_ELVI_36","BRIT486537","ELVI","BRIT486537","B. R.","R.","B.","B. R.","B R.","Harrison County, Texas, United States","United States","Texas","Harrison County","Harrison",NA,"Caddo Lake National Wildlife Refuge. Opening in pine woods. 32o38'53.76 N 94o07'53.94 W. Elev. 184 feet. Site 1",NA,-32.648267,2011,24,24,"seed",5,4,1,1,"03/23/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector90"," County","administrative_area_level_2","approximate","harrison county, tx, usa",32.793088,32.3265829,-94.0428171,-94.702201,"BRIT","ELVI",36,NA,17.39328956604,20.4135570526123,37.8068466186523
"1218",-94.315422,32.5539228,"BRIT_AGPE_3","BRIT408269","AGPE","BRIT408269","R. J. Fleetwood","Fleetwood","R.","R. Fleetwood","R Fleetwood","Harrison County, Texas, United States","United States","Texas","Harrison County","Harrison",NA,"Davidson Foundation Forest, N of Davidson Rd.",NA,NA,1974,9,20,"seed",7,7,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector703"," County","administrative_area_level_2","approximate","harrison county, tx, usa",32.793088,32.3265829,-94.0428171,-94.702201,"BRIT","AGPE",3,NA,17.39328956604,20.4135570526123,37.8068466186523
"1219",-94.315422,33.0944342,"BRIT_AGPE_4","BRIT408270","AGPE","BRIT408270","Lloyd H. Shinners","Shinners","Lloyd","Lloyd Shinners","L Shinners","Cass County, Texas, United States","United States","Texas","Cass County","Cass",NA,"4 miles west-southwest of Avinger. Creek bank, sandy loam.",NA,NA,1956,9,21,"seed",6,6,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector564"," County","administrative_area_level_2","approximate","cass county, tx, usa",33.312057,32.8794989,-94.0427299,-94.6540001,"BRIT","AGPE",4,NA,18.1332931518555,22.017879486084,40.1511726379395
"1220",-94.315422,33.0944342,"BRIT_AGPE_179","NLU0385067","AGPE","NLU0385067",NA,NA,NA,"NA NA",NA,"Cass County, Texas, USA","USA","Texas","Cass County","Cass",NA,NA,NA,NA,1972,NA,NA,"seed",5,3,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA," County","administrative_area_level_2","approximate","cass county, tx, usa",33.312057,32.8794989,-94.0427299,-94.6540001,"BRIT","AGPE",179,NA,18.1332931518555,22.017879486084,40.1511726379395
"1221",-94.315422,35.2260397,"BRIT_AGHY_512","NLU0384732","AGHY","NLU0384732","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Sebastian County, Arkansas, United States","United States","Arkansas","Sebastian County","Sebastian",NA,"Open areas beside Arkansas & Missouri Railroad tracks east of Sixth Avenue and north of Kelly Highway in Fort Smith.",NA,NA,2000,5,18,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,217.47,NA,NA,NA,"Scorer19","Collector766"," County","administrative_area_level_2","approximate","sebastian county, ar, usa",35.45115,34.9307061,-94.0288721,-94.4477695,"BRIT","AGHY",512,NA,19.248441696167,26.6551990509033,45.9036407470703
"1222",-94.315422,35.2260397,"BRIT_AGHY_39","RAThompsonFLJohnsonC0591","AGHY","RAThompsonFLJohnsonC0591","R. A. Thompson, R. Rudman, ","Rudman,","R.","R. Rudman,","R Rudman,","Sebastian County, Arkansas, USA","USA","Arkansas","Sebastian County","Sebastian",NA,"NE of intersection, Ft. Smith Blvd & Auburn Rd. Parent rock: Shale. Soil: Wing silt loam. Topography: level upland. Wegetation: Old Field. Associates: Ulmus crassifolia, Smilaz bona-nox, Rhus copallina, Lonicera japonica.",NA,NA,1989,5,27,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector752"," County","administrative_area_level_2","approximate","sebastian county, ar, usa",35.45115,34.9307061,-94.0288721,-94.4477695,"BRIT","AGHY",39,NA,19.248441696167,26.6551990509033,45.9036407470703
"1223",-94.315422,35.2260397,"OKL_AGPE_14","OKL182117;;C0151","AGPE","OKL182117","R.A. Thompson ","Thompson","R.A.","R.A. Thompson","R Thompson","Sebastian County, Arkansas, USA","USA","Arkansas","Sebastian County","Sebastian",NA,"Vache Grasse Creek floodplain at S boundary rd.",NA,NA,1988,10,10,"seed",6,2,1,0,"11/8/22","GayatriSingla",1,NA,NA,NA,NA,"Scorer14","Collector767"," County","administrative_area_level_2","approximate","sebastian county, ar, usa",35.45115,34.9307061,-94.0288721,-94.4477695,"OKL","AGPE",14,NA,19.248441696167,26.6551990509033,45.9036407470703
"1224",-94.315422,35.5762761,"KANU_ELVI_195","KANU00183960","ELVI","KANU00183960","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Crawford County, Arkansas, United States","United States","Arkansas","Crawford County","Crawford",NA,"Figure Five, 1.5 mi N",35.538789,-94.353823,1971,9,18,"seed",3,0,0,0,"1/19/24","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector821"," County","administrative_area_level_2","approximate","crawford county, ar, usa",35.7647569,35.3433849,-93.892252,-94.4931366,"KANU","ELVI",195,NA,19.9580459594727,28.3907165527344,48.348762512207
"1225",-94.315422,37.4748791,"KANU_ELVI_51","KANU00183745","ELVI","KANU00183745","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Barton County, Missouri, United States","United States","Missouri","Barton County","Barton",NA,"Lamar, 5.5 mi E",37.495005,-94.176098,1971,9,20,"seed",3,0,0,0,"8/29/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector821"," County","administrative_area_level_2","approximate","barton county, mo, usa",37.653578,37.349291,-94.0735239,-94.617711,"KANU","ELVI",51,NA,19.1399383544922,26.8975257873535,46.0374641418457
"1226",-94.315422,37.4748791,"AM_ELVI_42","TAES82945","ELVI","TAES82945","Delzie Demaree","Demaree","Delzie","Delzie Demaree","D Demaree","Barton County, Missouri, United States","United States","Missouri","Barton County","Barton",NA,NA,NA,NA,1957,7,6,"seed",3,1,1,1,"02/25/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector188"," County","administrative_area_level_2","approximate","barton county, mo, usa",37.653578,37.349291,-94.0735239,-94.617711,"AM","ELVI",42,NA,19.1399383544922,26.8975257873535,46.0374641418457
"1227",-94.315422,37.8148489,"KANU_ELVI_193","KANU00183959","ELVI","KANU00183959","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Vernon County, Missouri, United States","United States","Missouri","Vernon County","Vernon",NA,"Sheldon, 1 mi E",37.65806,-94.27419,1971,9,20,"seed",2,2,1,1,"1/19/24","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector821"," County","administrative_area_level_2","approximate","vernon county, mo, usa",38.0600559,37.639722,-94.0582849,-94.617966,"KANU","ELVI",193,NA,19.1062088012695,27.3339595794678,46.4401702880859
"1228",-94.315422,38.3216754,"KANU_AGHY_68","KANU00169684","AGHY","KANU00169684","Norlan C Henderson","Henderson","Norlan","Norlan Henderson","N Henderson","Bates County, Missouri, United States","United States","Missouri","Bates County","Bates",NA,"Along US 71, ca 3 mi N of Butler",38.302534,-94.344926,1965,6,3,"seed",4,0,0,0,"10/18/22","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector629"," County","administrative_area_level_2","approximate","bates county, mo, usa",38.4776329,38.0259518,-94.049895,-94.6141141,"KANU","AGHY",68,NA,19.183464050293,27.6182155609131,46.8016777038574
"1229",-94.315422,38.3216754,"MO_AGHY_175","NCHenderson65285","AGHY","CHenderson65285","N. C. Henderson","Henderson","N.","N. Henderson","N Henderson","Bates County, Missouri, USA","USA","Missouri","Bates County","Bates",NA,"Low, wet roadside, along U. S. #71, about 3 miles north of Butler",NA,NA,1965,6,3,"seed",4,2,1,1,"5/25/2023","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector629"," County","administrative_area_level_2","approximate","bates county, mo, usa",38.4776329,38.0259518,-94.049895,-94.6141141,"MO","AGHY",175,NA,19.183464050293,27.6182155609131,46.8016777038574
"1230",-94.315422,38.3216754,"KANU_ELVI_192","KANU00183958","ELVI","KANU00183958","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Bates County, Missouri, United States","United States","Missouri","Bates County","Bates",NA,"Ballard, 0.25 mi N",38.36502,-94.14306,1971,9,20,"seed",2,2,1,1,"1/19/24","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector821"," County","administrative_area_level_2","approximate","bates county, mo, usa",38.4776329,38.0259518,-94.049895,-94.6141141,"KANU","ELVI",192,NA,19.183464050293,27.6182155609131,46.8016777038574
"1231",-94.315422,38.6574448,"BRIT_AGHY_352","BRIT255900","AGHY","BRIT255900","Norlan C. Henderson","Henderson","Norlan","Norlan Henderson","N Henderson","Cass County, Missouri, United States","United States","Missouri","Cass County","Cass",NA,"Along a railroad, about 1 mile southwest of Belton.",NA,NA,1969,6,3,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,70.876,NA,NA,NA,"Scorer19","Collector629"," County","administrative_area_level_2","approximate","cass county, mo, usa",38.8472069,38.445268,-94.0643171,-94.6128819,"BRIT","AGHY",352,NA,18.6376266479492,27.1396007537842,45.777229309082
"1232",-94.315422,38.6574448,"LSU_AGHY_74","NO0030594","AGHY","NO0030594","Norlan C. Henderson","Henderson","Norlan","Norlan Henderson","N Henderson","Cass County, Missouri, United States","United States","Missouri","Cass County","Cass",NA,"Pleasant Hill",NA,NA,1967,6,3,"seed",1,1,1,1,"3/11/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector629"," County","administrative_area_level_2","approximate","cass county, mo, usa",38.8472069,38.445268,-94.0643171,-94.6128819,"LSU","AGHY",74,NA,18.6376266479492,27.1396007537842,45.777229309082
"1233",-94.315422,38.6574448,"MO_AGHY_183","NCHenderdson6972","AGHY","CHenderdson6972","N. C. Henderson","Henderson","N.","N. Henderson","N Henderson","Cass County, Missouri, USA","USA","Missouri","Cass County","Cass",NA,"Marshy prairie, along a railroad, avbout 1 mile southwest of Belton",NA,NA,1969,6,3,"seed",5,0,0,0,"5/25/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector629"," County","administrative_area_level_2","approximate","cass county, mo, usa",38.8472069,38.445268,-94.0643171,-94.6128819,"MO","AGHY",183,NA,18.6376266479492,27.1396007537842,45.777229309082
"1234",-94.315422,38.6574448,"BRIT_AGHY_353_a","BRIT255901","AGHY","BRIT255901","Norlan C. Henderson","Henderson","Norlan","Norlan Henderson","N Henderson","Cass County, Missouri, United States","United States","Missouri","Cass County","Cass",NA,"Along Mo. #58, about 1 mi east of Pleasant Hill.",NA,NA,1967,6,3,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,147.788,NA,NA,NA,"Scorer19","Collector629"," County","administrative_area_level_2","approximate","cass county, mo, usa",38.8472069,38.445268,-94.0643171,-94.6128819,"BRIT","AGHY",353,"a",18.6376266479492,27.1396007537842,45.777229309082
"1235",-94.315422,38.9914998,"OKL_ELVI_85","OKL240274;;BFBush9104A","ELVI","OKL240274","B. F. Bush","Bush","B.","B. Bush","B Bush","Jackson County, Missouri, USA","USA","Missouri","Jackson County","Jackson",NA,NA,NA,NA,1920,8,12,"seed",2,0,0,0,"8/31/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector67"," County","administrative_area_level_2","approximate","jackson county, mo, usa",39.237107,38.833006,-94.1048229,-94.6084571,"OKL","ELVI",85,NA,18.6212501525879,27.3976726531982,46.0189208984375
"1236",-94.315422,38.9914998,"BRIT_ELVI_103","BFBush8518","ELVI","BFBush8518","B. F. Bush","Bush","B.","B. Bush","B Bush","Courtney, Jackson County, Missouri, USA","USA","Missouri","Jackson County","Jackson","Courtney","Bottoms",NA,NA,1918,7,16,"seed",4,0,0,0,"10/20/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector67"," County","administrative_area_level_2","approximate","jackson county, mo, usa",39.237107,38.833006,-94.1048229,-94.6084571,"BRIT","ELVI",103,NA,18.6212501525879,27.3976726531982,46.0189208984375
"1237",-94.315422,38.9914998,"MO_ELVI_105","BFBush770;2965234","ELVI","FBush770;2965234","B. F. Bush","Bush","B.","B. Bush","B Bush","Courtney, Jackson County, Missouri, USA","USA","Missouri","Jackson County","Jackson","Courtney",NA,NA,NA,1896,7,17,"seed",5,0,0,0,"6/8/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector67"," County","administrative_area_level_2","approximate","jackson county, mo, usa",39.237107,38.833006,-94.1048229,-94.6084571,"MO","ELVI",105,NA,18.6212501525879,27.3976726531982,46.0189208984375
"1238",-94.315422,38.9914998,"BRIT_ELVI_83","BFBush9098","ELVI","BFBush9098","B. F. Bush","Bush","B.","B. Bush","B Bush","Courtney, Jackson County, Missouri, USA","USA","Missouri","Jackson County","Jackson","Courtney","Bottoms",NA,NA,1920,8,12,"seed",5,5,1,1,"09/13/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector67"," County","administrative_area_level_2","approximate","jackson county, mo, usa",39.237107,38.833006,-94.1048229,-94.6084571,"BRIT","ELVI",83,NA,18.6212501525879,27.3976726531982,46.0189208984375
"1239",-94.315422,38.9914998,"BRIT_ELVI_104","BFBush9104","ELVI","BFBush9104","B. F. Bush","Bush","B.","B. Bush","B Bush","Courtney, Jackson County, Missouri, USA","USA","Missouri","Jackson County","Jackson","Courtney","Bottoms",NA,NA,1920,8,12,"seed",1,1,1,1,"10/20/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector67"," County","administrative_area_level_2","approximate","jackson county, mo, usa",39.237107,38.833006,-94.1048229,-94.6084571,"BRIT","ELVI",104,NA,18.6212501525879,27.3976726531982,46.0189208984375
"1240",-94.315422,38.9914998,"MO_ELVI_120","BFBushAug.4,1893;2965235","ELVI","FBushAug.4,1893;2965235","Benjamin F. Bush","Bush","Benjamin","Benjamin Bush","B Bush","Courtney, Jackson County, Missouri, USA","USA","Missouri","Jackson County","Jackson","Courtney",NA,NA,NA,1893,8,4,"seed",5,0,0,0,"7/6/2023","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector67"," County","administrative_area_level_2","approximate","jackson county, mo, usa",39.237107,38.833006,-94.1048229,-94.6084571,"MO","ELVI",120,NA,18.6212501525879,27.3976726531982,46.0189208984375
"1241",-94.3451926,32.7573626,"OKL_AGHY_57","OKL190320;;RobertBebb2573","AGHY","OKL190320","Robert Bebb","Bebb","Robert","Robert Bebb","R Bebb","Jefferson, Marion County, Texas, USA","USA","Texas","Marion County","Marion","Jefferson","Sandy banks",NA,NA,1906,5,10,"seed",2,0,0,0,"6/17/22","BellScherick",1,NA,NA,NA,NA,"Scorer4","Collector688"," County","locality","approximate","jefferson, tx 75657, usa",32.788989,32.746762,-94.33164,-94.3835311,"OKL","AGHY",57,NA,17.1669120788574,20.4148483276367,37.5817604064941
"1242",-94.356513,32.7780679,"AM_AGHY_134","TAES205829","AGHY","TAES205829","Paul Cheatham","Cheatham","Paul","Paul Cheatham","P Cheatham","Marion County, Texas, United States","United States","Texas","Marion County","Marion",NA,"1.5 miles north of intersection of Hwy 43 and Hwy 49",NA,NA,1993,5,20,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector654"," County","administrative_area_level_2","approximate","marion county, tx, usa",32.881089,32.687093,-94.0428699,-94.7097109,"AM","AGHY",134,NA,17.1669120788574,20.4148483276367,37.5817604064941
"1243",-94.356513,37.1745565,"AM_ELVI_39","TAES82946","ELVI","TAES82946","Delzie Demaree","Demaree","Delzie","Delzie Demaree","D Demaree","Jasper County, Missouri, United States","United States","Missouri","Jasper County","Jasper",NA,NA,NA,NA,1957,5,7,"seed",5,5,1,1,"02/25/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector188"," County","administrative_area_level_2","approximate","jasper county, mo, usa",37.364173,37.048127,-94.0523131,-94.6184579,"AM","ELVI",39,NA,19.5190582275391,27.6016635894775,47.120719909668
"1244",-94.356513,37.1745565,"AM_ELVI_38","TAES82944","ELVI","TAES82944","Delzie Demaree","Demaree","Delzie","Delzie Demaree","D Demaree","Jasper County, Missouri, United States","United States","Missouri","Jasper County","Jasper",NA,NA,NA,NA,1957,5,7,"seed",5,2,1,1,"02/25/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector188"," County","administrative_area_level_2","approximate","jasper county, mo, usa",37.364173,37.048127,-94.0523131,-94.6184579,"AM","ELVI",38,NA,19.5190582275391,27.6016635894775,47.120719909668
"1245",-94.356513,37.1745565,"KANU_AGHY_73","KANU00169675","AGHY","KANU00169675","Ralph E Brooks","Brooks","Ralph","Ralph Brooks","R Brooks","Jasper County, Missouri, United States","United States","Missouri","Jasper County","Jasper",NA,"Lakeside, 0.5 mi NW; 1 mi E of Carterville Cemetery",37.167835,-94.421195,1982,6,10,"seed",5,1,1,1,"10/19/22","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector689"," County","administrative_area_level_2","approximate","jasper county, mo, usa",37.364173,37.048127,-94.0523131,-94.6184579,"KANU","AGHY",73,NA,19.5190582275391,27.6016635894775,47.120719909668
"1246",-94.356513,37.1745565,"KANU_AGHY_73","KANU00169675","AGHY","KANU00169675","Ralph E Brooks","Brooks","Ralph","Ralph Brooks","R Brooks","Jasper County, Missouri, United States","United States","Missouri","Jasper County","Jasper",NA,"Lakeside, 0.5 mi NW; 1 mi E of Carterville Cemetery",37.167835,-94.421195,1982,6,10,"seed",3,1,1,0,"11/9/2022","NicoleImming",2,NA,NA,NA,NA,"Scorer21","Collector689"," County","administrative_area_level_2","approximate","jasper county, mo, usa",37.364173,37.048127,-94.0523131,-94.6184579,"KANU","AGHY",73,NA,19.5190582275391,27.6016635894775,47.120719909668
"1247",-94.3872437,30.4583071,"AM_AGHY_129","TAES262262","AGHY","TAES262262","Larry E. Brown ","Brown","Larry","Larry Brown","L Brown","Big Thicket National Preserve, Menard Creek Corridor Unit, Liberty County, Texas, United States","United States","Texas","Liberty County","Liberty","Big Thicket National Preserve, Menard Creek Corridor Unit","Big Thicket National Preserve, Menard Creek Corridor Unit; Along a pipeline right of way off of County Road 2138 (Bo Road on some maps) which exits to east off of C.R. 2650 just north of Hwy 787 east of Rye.",NA,NA,2008,4,20,"seed",4,4,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector526"," County","establishment","geometric_center","big thicket national preserve, fm 420, kountze, tx 77625, usa",30.4595925802915,30.4568946197085,-94.3858266697085,-94.3885246302915,"AM","AGHY",129,NA,23.1699829101562,28.0643196105957,51.234302520752
"1248",-94.3872437,30.4583071,"AM_AGHY_22","TAES258512","AGHY","TAES258512","Geraldine Watson","Watson","Geraldine","Geraldine Watson","G Watson","Big Thicket National Preserve, Turkey Creek Unit, Hardin County, Texas, United States","United States","Texas","Hardin County","Hardin","Big Thicket National Preserve, Turkey Creek Unit","Big Thicket National Preserve, Turkey Creek Unit; SE Section",NA,NA,1978,5,2,"seed",5,3,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector356"," County","establishment","geometric_center","big thicket national preserve, fm 420, kountze, tx 77625, usa",30.4595925802915,30.4568946197085,-94.3858266697085,-94.3885246302915,"AM","AGHY",22,NA,23.1699829101562,28.0643196105957,51.234302520752
